fuel	year	price_per_mmbtu
Hawaii_Diesel	2037	56.490236648	3.93333918833	3.78626603047	28.448178462	29.2258027065	1.80118151696	7.02389903783	24.1101753784	2.75966792166	57.3833656482	156.447074214	28.0407642126	40.3334207556	3.53382072162	10.4600358593	75.9357684135	260.157888515	46.3734716014	6.30518856366	81.7858740376	17.5465137927	31.7134453698	42.1687224851	22.0941144289	92.7258074135	36.0000565233	126.728649081	57.7891390132	85.0309159466	40.3503816872	9.71941440901	10.6024027568	14.9604835368	21.5677796565	7.55672711921	101.755338467	168.562723498	13.34071741	7.71106059833	27.4583304216	22.8296445894	19.601874914	4.2097834146	96.2990905986	150.901306313	78.4037613243	198.339662188	14.8161840607	11.2037596237	29.1322068291	106.21211319	32.630329154	99.1370752345	13.3325609886	41.097982892	95.8093935078	38.200745259	1.86672418446	13.2373649852	164.845927697	18.5538571954	13.2979235996	26.3008604816	99.3314570804	62.2247148682	25.8666863137	324.932488532	34.6324955893	1.17027825655	27.0834402785	33.9166092086	8.85581205824	16.8015047386	15.4882665969	30.8520607323	25.4492425749	38.4988885602	16.4068285708	54.4623415839	42.5040595464	19.6546154254	12.6194241937	133.782802726	15.5888138308	105.616058098	53.0648666829	108.496981961	39.0903139727	8.61482418884	40.8240446395	46.6471850069	13.2666456123	22.2771541343	49.0102209213	34.8257688293	146.82370999	12.6662431706	4.67463829858	159.61924303	32.0658002824
Hawaii_Diesel	2045	39.3198544946	5.68150837072	5.16255843221	41.0776383933	83.1277719032	2.1200854236	5.13481005907	29.4145965238	19.8675187313	31.1753543705	380.017852631	22.5460587882	105.887671506	8.67755198309	2.8938064885	74.2615692008	517.813081724	31.4003249212	10.7703708285	104.568456783	55.7726315153	65.131524975	36.9630086572	9.30840079126	64.0770084652	52.2678287661	177.840257273	24.3934464405	209.660277549	80.9846772113	7.0867580288	12.311976799	15.7344399665	44.1621166783	8.99442260685	199.353644319	87.8871700059	19.6308104466	18.3221977596	136.028987393	30.7428483248	15.2433769555	7.84304774038	31.0534419317	186.482299353	42.0830217424	230.088143185	14.6971584057	5.81052601771	21.1077082342	171.444902209	17.2950474312	117.423302472	6.57547065928	148.14144706	72.4892029503	43.5660867023	0.86121958096	40.9461821959	283.524599369	22.1790937517	24.2792782341	54.037310668	44.1890896435	126.896393506	79.0315328105	800.91492777	29.2027674825	1.84566855229	29.4990325771	50.4586462897	9.5115295081	11.3859716118	45.124005407	127.136421473	37.1473176248	123.791144987	6.02582980161	136.823116707	304.208900447	36.4551754283	17.5692788819	86.1311759402	28.1402229172	50.8440988583	134.474212011	87.3139076082	51.8809068406	19.8644296067	68.5147590796	172.777443515	17.3477185416	21.2770867082	32.0309253209	38.2067512816	232.257855148	31.7510935865	14.4464074193	126.349870498	50.1294027171
Hawaii_LNGbulk	2021	13.8075457787	14.7296654021	10.7978678149	8.80536492114	10.0407108132	12.6351061392	10.8192451436	7.49097339346	7.15076193045	7.96215251432	18.9705708331	8.46058961648	12.5825481288	9.83550861952	7.26106041956	10.9803968518	17.3274762798	8.64925754078	8.30907751202	11.0991717825	8.49375630165	8.60696253142	9.39817878865	10.1759653546	14.208486968	12.9134703883	12.0964428617	8.31794928517	9.1342161145	8.43026000771	15.1706810623	6.37482081884	7.22207596561	11.6164924006	10.8131396864	8.27366103402	8.6288815715	9.75984388915	9.43796344197	7.3617067692	12.2328281908	9.34378994629	7.86588986546	6.81171451807	12.7840642656	7.85662772537	6.89081149504	9.237958396	9.37152764281	10.9570590929	8.48798424123	10.3081944264	11.9500159014	10.7401532008	8.76972720686	14.4242759589	7.47768881184	8.57622544569	7.62627815107	7.80737557527	7.28283948299	7.22639701068	6.47467163111	12.1321129465	9.24503749376	8.66109727331	14.3419993495	6.99930891209	6.6310460062	9.03018290602	6.75595842619	15.360163513	13.1904682028	8.78363699765	11.347680909	8.16857490205	8.28311525724	9.73297428123	8.8575838331	12.2403135766	6.51637813886	8.67543749199	11.3693005213	10.1047397892	8.15943975374	9.74570659358	12.3427274741	6.89871986552	8.13633124852	6.77549425493	13.1397831828	8.26506923254	8.29510841143	10.5902255144	8.43024998307	7.0547158034	9.76522536318	7.64419980608	10.87350635	13.402253252
Hawaii_LNGbulk	2029	18.6487853421	19.1068211944	11.4731540703	9.02095223152	10.5309212797	9.09045355782	10.2765566054	8.65047583076	6.25021648399	13.3377046505	17.6553506673	8.34642216954	7.41512341548	17.47410923	7.23881363807	15.3777903445	12.330882686	8.6199665385	7.73988641994	22.7069265899	6.75577212326	28.7589243565	10.1121274512	6.62540702199	27.4176701142	17.7314907935	12.7896104881	7.67780852093	8.31537438855	7.47766049143	11.3155191407	6.36392458578	6.82858541758	7.53357231398	6.7857681018	10.6096390829	75.69158582	13.5341433846	11.7546695484	8.66224609746	14.9021198036	8.73387626353	7.15249248995	7.13164720104	41.2107878833	9.9218409226	42.5169670348	9.75787048921	8.42572749113	9.38580324379	11.5271473818	20.9858211906	11.0651366985	13.6981949747	21.2921212553	9.21391858206	7.49951327839	7.87519318937	7.68812217493	12.0228264856	6.75156687126	7.80843409355	7.78501078226	18.9336142673	8.19206876833	10.300052547	41.515432045	6.78462045414	6.43124844311	7.6298230569	9.01469570375	8.94097668277	9.43662675892	8.37121409711	27.8328473498	8.65447229957	7.81450419714	10.7985100549	10.3414934354	7.33934588144	6.63759549953	8.26188434115	8.09303826921	12.6038091807	9.12069204579	7.90176051189	10.2872009937	8.39542891331	8.79018354055	6.51922154734	7.39826512885	6.71756220837	13.1062936214	25.1232559695	7.09750110974	10.3049693566	8.94423389548	6.3866987069	19.0475607465	12.5810320884
Hawaii_LNGbulk	2037	31.1640023784	14.8380820215	9.97333146022	7.69678579736	19.8926992995	6.76355936025	6.42680653853	6.9400590844	6.46235623423	33.3800411413	11.9325730757	9.19469750339	10.544230837	10.3261828353	6.5576651826	15.4355468966	11.0637228254	9.90509000777	6.58151541588	49.8435532362	6.93445005002	17.8263492495	19.9221003745	7.72765678974	44.5085496597	29.4804519846	18.6895441856	8.4071998404	11.4040309311	7.39782070898	25.3938685424	6.0647776552	6.2343740442	6.75138618672	6.89772125021	8.47757925155	65.8322868937	12.2556725548	10.3457320804	8.12992518796	9.79449935538	8.50499212665	8.40327550458	12.7127537321	67.8895314254	123.788441998	91.3824675487	7.54000229657	7.17829352892	11.0531373457	37.3534465786	25.7257956331	15.7668495813	15.385531372	16.7644100888	7.97689015724	8.83142717888	6.89770338911	12.1227218887	20.4041664473	6.82431758254	7.88852157938	11.6971562659	22.4255361514	10.7805455002	7.84278061943	79.9016737902	7.21068012512	6.27251462873	7.8928064686	12.4310879191	6.6504710396	8.06721520718	10.2635648821	149.836726144	8.06918442604	7.50380771314	11.6745017057	22.1493148505	6.89844497081	6.54910670934	16.0576736471	13.7526362823	12.7319586857	8.57600046347	18.2645413879	7.95401276524	9.17564378075	6.57885590811	6.52292948162	8.4832843629	6.25911592111	9.29652544051	65.6421549576	8.21817744952	8.1405124566	8.76193171797	6.1408832382	80.6358917428	9.04765853089
Hawaii_LNGbulk	2045	20.1221334043	18.3868507508	15.8520734163	13.180901736	77.5153870276	6.63769298173	6.20885506687	7.20677999508	6.74045674233	13.9581563817	12.1275561925	8.84468988102	19.7124341292	12.6940830591	6.52756541856	17.4202148118	9.60277077849	11.675642617	8.29884657401	109.735627965	8.74348318597	51.6298691533	38.7174880808	6.9725503857	25.7678050662	22.2712545143	19.6298257468	6.72044622367	15.4553787442	7.34976865938	12.5976018962	6.03103148086	6.15715093735	6.99751945674	7.08752801615	9.68726568446	25.9449606641	21.056703775	10.0644712201	13.3420349345	11.3551332867	8.3230394798	11.8039892971	8.92030501758	107.253482593	26.9633371625	119.089134563	8.08960946689	6.79370252331	9.50740470146	45.5255592765	15.9274516773	7.4866407522	15.8298553033	29.8300241197	12.037322527	11.288757719	6.45311410424	16.0558114427	24.5377952508	7.60164952209	11.8585326914	11.0658258915	12.0921123485	10.8036854024	8.99494217797	48.8362437528	8.65461561728	6.13551935603	9.98312728933	12.4121200373	6.60545248392	8.33221991547	29.23870279	600.563499733	9.68100359666	17.7999970535	10.3298368221	16.0914442594	7.13447895394	8.35070921113	12.2058963541	13.9826731492	25.3326449426	8.06362536121	50.8639561727	6.72641574411	17.7784068521	6.60677541182	6.1480495028	12.9200113445	6.22077516286	10.8309928298	198.775371112	7.99407462126	7.93694929853	10.9767084637	7.16845505414	92.1227317035	14.1803040328
Hawaii_LNGcontainer	2021	24.0962881489	24.8647211684	21.5882231791	19.927804101	20.957259011	23.119255116	21.6060376197	18.8324778279	18.5489682754	19.2251270953	28.3988090276	19.6404913471	23.075456774	20.7862571829	18.640883683	21.7403307098	27.0295635665	19.7977146173	19.51423126	21.8393098188	19.6681302514	19.7624687762	20.4218156572	21.0699711288	24.4304058066	23.3512253235	22.6703690514	19.5216244043	20.2018467621	19.6152166731	25.2322342186	17.9023506824	18.608396638	22.2704103339	21.6009497387	19.4847175283	19.7807346429	20.723203241	20.454969535	18.724755641	22.7840234924	20.3764916219	19.1449082212	18.2664287651	23.243386888	19.1371897711	18.3323429125	20.2882986633	20.399606369	21.7208825774	19.663320201	21.180162022	22.5483465845	21.5401276673	19.8981060057	24.6102299657	18.8214073432	19.7368545381	18.9452317926	19.0961463127	18.6590329025	18.6119975089	17.9855596926	22.7000941221	20.2941979115	19.8075810611	24.5416661246	18.4227574267	18.1158716718	20.1151524217	18.2199653552	25.3901362609	23.5820568357	19.909697498	22.0464007575	19.3971457517	19.4925960477	20.700811901	19.9713198609	22.7902613138	18.0203151157	19.8195312433	22.0644171011	21.010616491	19.3895331281	20.7114221613	22.8756062284	18.3389332213	19.3702760404	18.2362452124	23.539819319	19.4775576938	19.5025903429	21.4151879287	19.6152083192	18.4689298362	20.7276878027	18.9601665051	21.6512552917	23.7585443767
Hawaii_LNGcontainer	2029	28.1306544518	28.5123509953	22.1509617253	20.1074601929	21.3657677331	20.1653779649	21.1537971712	19.798729859	17.7985137367	23.7047538754	27.3027922228	19.545351808	18.7692695129	27.1517576917	18.6223446984	25.4048252871	22.8657355716	19.7733054487	19.03990535	31.5124388249	18.2198101027	36.555770297	21.016772876	18.1111725183	35.4380584285	27.3662423279	23.2480087401	18.9881737674	19.5194786571	18.8213837429	22.0195992839	17.8932704882	18.280487848	18.8679769283	18.2448067515	21.4313659024	75.6663215167	23.8684528205	22.385557957	19.8085384145	25.0084331697	19.8682302196	18.5504104083	18.5330393342	46.9323232361	20.8582007688	48.0208058624	20.721558741	19.6114395759	20.4115027032	22.1959561515	30.0781843255	21.8109472487	24.0051624789	30.3334343794	20.2682654851	18.8395943987	19.1526609911	18.9967684791	22.6090220713	18.216305726	19.0970284113	19.0775089852	28.3680118894	19.4167239736	21.1733771225	47.1861933708	18.2438503785	17.9493737026	18.9481858807	20.1022464198	20.0408139023	20.4538556324	19.5660117476	35.7840394582	19.8020602496	19.102086831	21.588758379	21.2079111961	18.7061215679	18.1213295829	19.4749036176	19.3341985577	23.0931743172	20.1905767048	19.1748004266	21.1626674948	19.5861907611	19.9151529505	18.0226846228	18.7552209407	18.187968507	23.5119113512	33.5260466413	18.5045842581	21.1774744638	20.0435282462	17.9122489224	28.4629672888	23.074193407
Hawaii_LNGcontainer	2037	38.560001982	24.9550683513	20.9011095502	19.0039881645	29.1672494162	18.2262994669	17.9456721154	18.3733825703	17.9752968619	40.4067009511	22.5338108964	20.2522479195	21.3768590308	21.1951523628	18.0547209855	25.4529557472	21.8097690212	20.8442416731	18.0745961799	54.1262943635	18.368708375	27.4452910412	29.1917503121	19.0297139915	49.6804580497	37.1570433205	28.1646201546	19.595999867	22.0933591092	18.7548505908	33.7515571187	17.6439813793	17.7853117035	18.2161551556	18.3381010418	19.6546493763	67.4502390781	22.8030604623	21.2114434004	19.3649376566	20.7520827962	19.6774934389	19.5927295872	23.1839614434	69.1646095212	115.747034999	88.7420562906	18.8733352471	18.5719112741	21.8009477881	43.7178721488	34.0281630276	25.7290413178	25.4112761434	26.5603417406	19.2374084644	19.9495226491	18.3380861576	22.6922682406	29.5934720394	18.2769313188	19.1637679828	22.3376302215	31.2779467928	21.5737879169	19.1256505162	79.1747281585	18.5989001043	17.8170955239	19.1673387238	22.9492399326	18.1320591997	19.3126793393	21.1429707351	137.453938454	19.314320355	18.8431730943	22.3187514214	31.0477623754	18.3387041423	18.0475889245	25.9713947059	24.0505302352	23.1999655714	19.7366670529	27.8104511566	19.218343971	20.2363698173	18.0723799234	18.025774568	19.6594036357	17.8059299343	20.3371045338	67.291795798	19.4384812079	19.3737603805	19.891609765	17.7074026985	79.7865764523	20.1297154424
Hawaii_LNGcontainer	2045	29.3584445036	27.9123756257	25.8000611803	23.57408478	77.1861558563	18.1214108181	17.7640458891	18.5956499959	18.2070472853	24.2217969847	22.6962968271	19.9605749008	29.017028441	23.1684025492	18.0296378488	27.1068456765	20.5923089821	22.3197021809	19.5057054783	104.036356638	19.8762359883	55.614890961	44.8545734007	18.4004586548	34.0631708885	31.1493787619	28.9481881224	18.1903718531	25.4694822869	18.7148072161	23.0880015801	17.6158595674	17.7209591145	18.421266214	18.4962733468	20.6627214037	34.2108005534	30.1372531459	20.9770593501	23.7083624454	22.0526110722	19.5258662332	22.4266577476	20.0235875147	101.967902161	35.0594476354	111.830945469	19.3313412224	18.2514187694	20.5128372512	50.5279660637	25.8628763977	18.8288672935	25.7815460861	37.4483534331	22.6211021059	21.9972980992	17.9675950869	25.969842869	33.038162709	18.9247079351	22.4721105761	21.8115215763	22.6667602904	21.5930711687	20.0857851483	53.286869794	19.8021796811	17.7029327967	20.9092727411	22.9334333644	18.0945437366	19.5335165962	36.9555856583	513.059583111	20.6575029972	27.4233308779	21.1981973518	25.9995368828	18.5353991283	19.5489243426	22.7615802951	24.2422276243	33.7005374522	19.309687801	54.9766301439	18.1953464534	27.4053390434	18.0956461765	17.7133745857	23.3566761205	17.7739793024	21.6158273582	178.236142593	19.251728851	19.2041244154	21.7372570531	18.5637125451	89.3589430863	24.4069200273
